user_id,age,sex,job.title,organization,annual.salary,X,Y,Z
1064,55,Female,Airport Security Systems Assistant,DOA Department of Aviation,41059.06,564,466,907
1065,45,Female,"Communications Dispatcher, Sr (D)",DOA Department of Aviation,41499.99,972,608,51
1066,57,Male,"Field Engineer, Sr",DWM Department of Watershed Management,49000.02,39,758,706
1067,42,Male,Electrician Assistant (D),DPW Department of Public Works,30534.45,96,580,699
1068,56,Female,"Administrative Assistant, Sr",LAW Law Department,41905.97,471,755,492
1069,34,Female,Police Reports Technician (D),APD Atlanta Police Department,29436.74,264,451,830
1070,48,Male,Firefighter (E),AFR Atlanta Fire & Recuse,51323.06,721,653,182
1071,28,Female,Corrections Officer (E),COR Department of Corrections,34257.02,965,271,398
1072,26,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,42762.72,493,69,42
1073,41,Male,Construction/Maintenance Worker (D),DWM Department of Watershed Management,31153.49,768,358,73
1074,44,Male,"Data/Reporting Analyst, Sr",DWM Department of Watershed Management,55619.62,608,686,543
1075,34,Female,Parks Worker II (D),"PRC Parks, Recreation, & Cultural Affairs",33587.9,373,856,487
1076,24,Male,Firefighter (E),AFR Atlanta Fire & Recuse,32132.8,562,590,911
1077,55,Male,"Police Officer, Sr (E) (F) (O) (B) (S)",APD Atlanta Police Department,64772.86,787,108,421
1078,49,Male,"Traffic Service Technician, Sr",DPW Department of Public Works,35468.46,166,662,250
1079,55,Female,"Recreation Operations Assistant, Sr","PRC Parks, Recreation, & Cultural Affairs",45889.3,308,406,939
1080,54,Male,Fire Sergeant (E),AFR Atlanta Fire & Recuse,56368.19,68,766,844
1081,46,Female,Chief Of Staff,EXE Executive Offices,196526.01,87,83,399
1082,47,Male,"Construction/Maintenance Worker, Sr",DWM Department of Watershed Management,44131.32,165,176,929
1083,50,Male,Desk Top Support Technician,DWM Department of Watershed Management,47666.74,33,6,773
1084,24,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,34726.37,406,928,597
1085,25,Male,Intern,DWM Department of Watershed Management,33280.0,900,822,307
1086,45,Female,Behavioral Health Specialist,DHR Department of Human Reources,59197.63,523,182,477
1087,59,Male,"Wastewater Collection Operator, Sr (D)",DWM Department of Watershed Management,45522.89,436,334,843
1088,43,Male,"Field Engineer, Sr",DWM Department of Watershed Management,42021.02,659,646,879
1089,64,Female,Payroll Specialist,DWM Department of Watershed Management,43750.92,651,196,645
1090,48,Male,Watershed Crew Supervisor (D),DWM Department of Watershed Management,51488.69,61,268,322
1091,47,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,56310.38,696,90,649
1092,50,Female,Police Investigator (E) (F) (O),APD Atlanta Police Department,53219.71,255,813,579
1093,37,Male,"Construction Inspector, Sr",DWM Department of Watershed Management,49874.01,694,885,435
1094,58,Female,Health Technician (D),COR Department of Corrections,37032.9,250,957,784
1095,46,Male,Water Distribution Inspection Supervisor,DWM Department of Watershed Management,46807.9,144,866,710
1096,49,Male,Police Sergeant (E) (F) (O) (B) (S),APD Atlanta Police Department,49553.03,680,771,613
1097,54,Male,"Accounting Manager, Sr",DOA Department of Aviation,80000.0,585,241,174
1098,39,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,34726.37,300,151,800
1099,27,Female,"Administrative Assistant, Sr",DOF Department of Finance,34155.01,806,238,363
1100,38,Female,"Customer Service Representative, Sr (D)",APD Atlanta Police Department,32055.84,427,512,677
1101,51,Female,ATL311 Call Center Representative I,EXE Executive Offices,43355.24,420,516,843
1102,55,Male,Facilities Maintenance Mechanic (D),"PRC Parks, Recreation, & Cultural Affairs",32055.84,263,371,867
1103,53,Female,"Customer Service Representative, Sr (D)",APD Atlanta Police Department,34268.96,51,251,885
1104,49,Male,Fire Sergeant (E),AFR Atlanta Fire & Recuse,56368.19,915,477,870
1105,64,Male,"Combination Inspector, Sr",PCD Planning & Community Development,56132.34,867,465,825
1106,44,Male,Fire Lieutenant (E),AFR Atlanta Fire & Recuse,43566.99,195,824,822
1107,58,Male,Corrections Officer (E),COR Department of Corrections,41339.17,630,461,963
1108,56,Male,Water Meter Reader Supervisor,DWM Department of Watershed Management,50995.28,575,154,219
1109,32,Male,Parks Worker I (D),"PRC Parks, Recreation, & Cultural Affairs",26700.1,951,429,968
1110,35,Male,Airport Operations Representative II (D),DOA Department of Aviation,47300.01,405,999,474
1111,28,Female,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,40704.08,508,316,932
1112,36,Male,Vehicle/Equipment Mechanic II,DPW Department of Public Works,38001.6,656,506,220
1113,42,Male,Corrections Officer (E),COR Department of Corrections,34258.02,825,479,939
1114,54,Male,Facilities Maintenance Supervisor,EXE Executive Offices,60963.99,51,337,578
1115,59,Male,Electrician Specialist,DWM Department of Watershed Management,52440.92,542,380,780
1116,42,Male,"Construction/Maintenance Worker, Sr",DWM Department of Watershed Management,38486.47,612,418,650
1117,26,Male,Data/Reporting Analyst,APD Atlanta Police Department,38300.02,478,103,103
1118,34,Male,"Wastewater Collection Operator, Sr (D)",DWM Department of Watershed Management,44241.59,302,821,885
1119,65,Female,"Data/Reporting Analyst, Sr",DPW Department of Public Works,41617.06,501,877,161
1120,47,Male,Telecom Engineer,DIT Department of Information Technology,54080.0,562,93,572
1121,30,Male,Recreation Operations Assistant,"PRC Parks, Recreation, & Cultural Affairs",25800.01,502,774,37
1122,43,Female,Fire Command Technician (E),AFR Atlanta Fire & Recuse,39222.84,859,465,64
1123,49,Female,"Data/Reporting Analyst, Sr",DWM Department of Watershed Management,55458.83,320,513,592
1124,74,Male,"Human Resources Representative, Sr",AFR Atlanta Fire & Recuse,48289.7,410,77,13
1125,49,Female,"Utility Call Center Representative, Sr (D)",DWM Department of Watershed Management,39994.29,672,245,50
1126,41,Male,Corrections Officer (E),COR Department of Corrections,30081.0,920,968,461
1127,49,Female,"Legal Secretary, Sr",LAW Law Department,39921.95,874,152,358
1128,49,Male,Water Meter Mechanic,DWM Department of Watershed Management,44984.05,409,611,506
1129,38,Female,Urban Planner III,"PRC Parks, Recreation, & Cultural Affairs",70000.01,147,985,107
1130,46,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,58281.18,718,260,605
1131,36,Female,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,48343.67,905,137,671
1132,32,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,42762.72,333,975,835
1133,59,Female,Training Supervisor,PCD Planning & Community Development,70000.01,829,762,546
1134,32,Female,Chemist,DWM Department of Watershed Management,43687.42,555,943,184
1135,55,Female,Legislative Assistant,CCN City Council,52643.28,905,555,877
1136,50,Male,Fire Sergeant (E),AFR Atlanta Fire & Recuse,64043.38,75,92,193
1137,59,Male,Environmental Service Worker I (D),DPW Department of Public Works,26699.89,350,610,132
1138,29,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,42128.72,877,911,47
1139,49,Male,Fire Sergeant (E),AFR Atlanta Fire & Recuse,54462.14,616,113,563
1140,63,Male,Electrician Specialist,DOA Department of Aviation,60569.24,705,629,140
1141,44,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,40704.08,459,152,619
1142,29,Female,Communications Dispatcher (D),APD Atlanta Police Department,35355.65,571,420,812
1143,54,Female,Legal Program Assistant,SOL Solicitor Office,48292.0,862,337,269
1144,38,Female,Permit Technician,PCD Planning & Community Development,41000.0,52,217,469
1145,61,Male,Vehicle/Equipment Mechanic III,DPW Department of Public Works,51319.09,866,619,287
1146,41,Male,Firefighter (E),AFR Atlanta Fire & Recuse,42571.85,352,731,707
1147,53,Male,Fire Captain (E),AFR Atlanta Fire & Recuse,65243.9,197,588,786
1148,57,Male,"Water Distribution Operator, Sr",DWM Department of Watershed Management,41503.51,995,54,75
1149,26,Male,Apprentice,DPW Department of Public Works,28372.57,943,519,300
1150,54,Male,Performance Audit Manager,DIT Department of Information Technology,88000.02,853,514,309
1151,43,Male,Construction/Maintenance Worker (D),DWM Department of Watershed Management,31205.27,72,923,104
1152,48,Female,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,58281.18,336,806,589
1153,40,Female,Urban Planner III,PCD Planning & Community Development,61181.58,443,482,590
1154,27,Male,Aquatics Facility Assistant,"PRC Parks, Recreation, & Cultural Affairs",24600.01,63,596,404
1155,34,Female,Parks Attendant,"PRC Parks, Recreation, & Cultural Affairs",21840.0,933,937,398
1156,49,Female,Procurement Specialist,DOP Department of Procurement,39747.36,491,19,944
1157,45,Male,CAD Operator,DOA Department of Aviation,56230.06,83,721,509
1158,45,Female,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,47411.73,12,943,265
1159,30,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,42762.72,641,976,944
1160,41,Male,Police Lieutenant (E) (F) (O) (B) (S),APD Atlanta Police Department,81359.03,920,398,636
1161,54,Female,"Financial Analyst, Sr",DOF Department of Finance,63552.01,680,706,695
1162,49,Male,Fire Captain (E),AFR Atlanta Fire & Recuse,59289.83,468,138,153
1163,53,Male,Solid Waste Operator I (D),DPW Department of Public Works,34765.57,902,330,748
1164,54,Male,License Permit Inspector (D),APD Atlanta Police Department,43983.43,636,764,368
1165,43,Male,Vehicle/Equipment Mechanic II,DPW Department of Public Works,39358.8,920,368,754
1166,34,Male,Police Investigator (E) (F) (O),APD Atlanta Police Department,48001.2,490,884,271
1167,37,Male,Police Sergeant (E) (F) (O) (B) (S),APD Atlanta Police Department,50298.77,344,897,104
1168,40,Male,Police Investigator (E) (F) (O),APD Atlanta Police Department,44809.65,544,782,220
1169,27,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,39919.57,576,367,375
1170,38,Male,Firefighter (E),AFR Atlanta Fire & Recuse,44724.92,759,599,79
1171,28,Female,Program Management Officer Deputy,EXE Executive Offices,70000.01,264,242,53
1172,50,Female,"Solicitor, Sr Assistant",SOL Solicitor Office,77893.19,370,858,808
1173,60,Male,Solid Waste Operator II (D),DPW Department of Public Works,37316.68,265,103,607
1174,50,Female,Environmental Program Manager,DWM Department of Watershed Management,51239.76,552,945,140
1175,61,Female,Judge,JDA Municipal Court Operations,153000.64,388,287,536
1176,44,Male,Vehicle/Equipment Mechanic III,DPW Department of Public Works,51148.61,79,476,337
1177,53,Male,"Facilities Maintenance Mechanic, Sr (D)",EXE Executive Offices,38403.37,876,105,163
1178,39,Female,Debt Manager,DOF Department of Finance,72480.01,467,603,250
1179,64,Male,Watershed Plant Operator Supervisor (D),DWM Department of Watershed Management,63239.09,977,324,461
1180,35,Male,Human Resources Manager II,DHR Department of Human Reources,65000.0,393,257,590
1181,55,Female,Corrections Officer (E),COR Department of Corrections,36655.01,494,413,892
1182,42,Female,ATL311 Team Lead,EXE Executive Offices,47765.24,112,973,557
1183,48,Male,Construction/Maintenance Worker (D),DWM Department of Watershed Management,31205.27,212,769,106
1184,29,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,34726.37,359,369,542
1185,32,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,41316.7,755,434,608
1186,45,Female,"Police Officer, Sr (E) (F) (O) (B) (S)",APD Atlanta Police Department,60466.22,607,130,27
1187,42,Male,Construction Project Manager,DWM Department of Watershed Management,72336.01,32,305,243
1188,50,Female,"Budget Analyst, Sr",DOA Department of Aviation,62391.93,197,789,594
1189,49,Male,Corrections Officer (E),COR Department of Corrections,42807.23,332,91,872
1190,52,Male,"IT Manager, Sr",DIT Department of Information Technology,78900.02,30,498,254
1191,42,Female,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,50788.82,821,162,830
1192,52,Male,"Office Support Assistant, Sr (D)",PDA Public Defender Administration,35065.82,929,368,869
1193,44,Female,Budget & Fiscal Policy Chief,DOF Department of Finance,123191.02,203,637,490
1194,48,Male,Firefighter (E),AFR Atlanta Fire & Recuse,41751.2,226,563,950
1195,29,Male,Facilities Maintenance Mechanic (D),"PRC Parks, Recreation, & Cultural Affairs",30946.5,621,1,647
1196,26,Female,Communications Dispatcher (D),APD Atlanta Police Department,34155.01,404,675,855
1197,41,Male,Fire Captain (E),AFR Atlanta Fire & Recuse,52553.64,486,819,511
1198,39,Male,Police Sergeant (E) (F) (O) (B) (S),APD Atlanta Police Department,52059.28,825,501,229
1199,37,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,42762.72,716,277,975
1200,53,Female,Warrants Technician I (D),APD Atlanta Police Department,32499.02,141,21,917
1201,50,Female,"Police Officer, Sr (E) (F) (O) (B) (S)",APD Atlanta Police Department,64772.86,68,790,200
1202,61,Male,"Programmer Analyst, Sr",DOA Department of Aviation,64720.49,391,762,956
1203,44,Male,"Administrative Assistant, Sr",DHR Department of Human Reources,39998.4,693,856,715
1204,29,Male,Urban Planner I,PCD Planning & Community Development,42021.02,158,942,263
1205,38,Female,ATL311 Call Center Representative II,EXE Executive Offices,41995.2,794,326,508
1206,36,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,41316.7,95,270,842
1207,28,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,42762.72,768,963,658
1208,46,Male,Channel 26 Station Director,EXE Executive Offices,81988.5,990,792,925
1209,48,Female,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,44259.49,215,480,983
1210,36,Male,Firefighter (E),AFR Atlanta Fire & Recuse,41751.2,8,131,801
1211,46,Male,Police Lieutenant (E) (F) (O) (B) (S),APD Atlanta Police Department,70900.13,883,972,25
1212,38,Male,"City Council Assistant, Sr",CCN City Council,46309.12,265,831,565
1213,47,Male,"Buildings, Assistant Director",PCD Planning & Community Development,82194.03,57,668,214
1214,53,Female,Police Traffic Control Inspector (D),APD Atlanta Police Department,35982.55,723,323,47
1215,62,Female,Court Reporting Coordinator,JDA Municipal Court Operations,74679.98,501,867,632
1216,38,Male,Watershed Crew Supervisor (D),DWM Department of Watershed Management,51488.69,715,602,129
1217,22,Male,Firefighter (E),AFR Atlanta Fire & Recuse,35255.25,989,19,366
1218,35,Female,"Airport Engineer, Associate",DOA Department of Aviation,62878.53,812,578,813
1219,49,Male,Airport Assistant General Manager,DOA Department of Aviation,179000.02,500,492,519
1220,20,Female,Summer Program Counselor,"PRC Parks, Recreation, & Cultural Affairs",21320.0,406,48,548
1221,62,Male,"Construction/Maintenance Worker, Sr",DWM Department of Watershed Management,42976.78,224,961,734
1222,64,Male,Watershed Plant Operator Class I (D),DWM Department of Watershed Management,55823.66,244,456,546
1223,24,Female,Summer Program Counselor,"PRC Parks, Recreation, & Cultural Affairs",31200.0,920,387,502
1224,25,Female,Recreation Operations Assistant,"PRC Parks, Recreation, & Cultural Affairs",28035.05,31,670,196
1225,32,Male,Fire Sergeant (E),AFR Atlanta Fire & Recuse,45855.71,379,107,429
1226,60,Female,Performance & Operations Consultant,DOF Department of Finance,95727.94,696,162,112
1227,63,Male,Accountant,DHR Department of Human Reources,41218.15,989,208,761
1228,59,Male,Solid Waste Operator I (D),DPW Department of Public Works,33924.25,456,423,379
1229,42,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,39327.6,932,928,571
1230,48,Male,Mail Clerk,"PRC Parks, Recreation, & Cultural Affairs",41699.28,999,890,488
1231,35,Female,Quality Services Specialist,JDA Municipal Court Operations,42021.02,812,321,198
1232,28,Female,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,42762.72,566,560,879
1233,45,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,58281.18,860,252,791
1234,51,Male,Police Sergeant (E) (F) (O) (B) (S),APD Atlanta Police Department,61217.94,484,482,443
1235,54,Male,Vehicle/Equipment Maintenance Supervisor,DPW Department of Public Works,54413.31,549,313,77
1236,50,Female,Human Resources Business Partner,DHR Department of Human Reources,58060.91,424,3,717
1237,60,Male,Solicitor,SOL Solicitor Office,168015.04,308,462,452
1238,66,Male,Construction/Maintenance Worker (D),DPW Department of Public Works,31711.39,815,417,121
1239,49,Female,"City Council Assistant, Sr",CCN City Council,41000.0,242,890,66
1240,60,Male,Police Investigator (E) (F) (O),APD Atlanta Police Department,49681.22,355,330,815
1241,47,Male,Project Manager,"PRC Parks, Recreation, & Cultural Affairs",69166.39,812,16,680
1242,43,Male,"Plant Maintenance Mechanic, Sr (D)",DWM Department of Watershed Management,50735.47,904,145,340
1243,42,Male,Contracts Compliance Manager,EXE Executive Offices,60000.01,520,953,25
1244,64,Female,"Administrative Assistant, Sr",DOP Department of Procurement,35780.61,49,536,163
1245,41,Female,Police Investigator (E) (F) (O),APD Atlanta Police Department,49681.22,576,357,904
1246,51,Male,Watershed Plant Operator Supervisor (D),DWM Department of Watershed Management,56079.09,658,152,489
1247,38,Male,Fire Sergeant (E),AFR Atlanta Fire & Recuse,49121.57,999,718,245
1248,51,Female,"Accountant, Sr",DOA Department of Aviation,57622.03,432,412,803
1249,24,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,40114.15,654,111,14
1250,46,Female,"Training Specialist, Sr",DHR Department of Human Reources,58700.01,560,42,560
1251,39,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,47411.73,352,501,360
1252,44,Female,Fire Lieutenant (E),AFR Atlanta Fire & Recuse,47488.64,163,51,152
1253,53,Male,"Wastewater Collection Operator, Sr (D)",DWM Department of Watershed Management,48705.59,864,525,908
1254,51,Male,Corrections Lieutenant (E),COR Department of Corrections,56011.09,923,269,511
1255,23,Female,Intern,DWM Department of Watershed Management,33280.0,458,938,62
1256,28,Male,Desk Top Support Technician,DIT Department of Information Technology,53972.42,545,131,600
1257,41,Female,Data Technician,DWM Department of Watershed Management,38762.67,615,100,252
1258,36,Male,"Management Analyst, Sr","PRC Parks, Recreation, & Cultural Affairs",50900.01,619,677,542
1259,31,Male,Police Traffic Control Inspector (D),APD Atlanta Police Department,29436.74,631,737,676
1260,26,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,34726.37,761,330,652
1261,50,Female,Police Major,APD Atlanta Police Department,102877.01,881,689,18
1262,38,Male,Police Sergeant (E) (F) (O) (B) (S),APD Atlanta Police Department,53082.45,5,789,430
1263,35,Male,Airport Security Representative I (D),DOA Department of Aviation,41000.0,13,431,304
1264,35,Male,Police Sergeant (E) (F) (O) (B) (S),APD Atlanta Police Department,49553.03,357,167,352
1265,36,Male,Firefighter (E),AFR Atlanta Fire & Recuse,36854.61,758,135,146
1266,49,Male,Fire Lieutenant (E),AFR Atlanta Fire & Recuse,58518.97,466,233,9
1267,45,Male,Firefighter (E),AFR Atlanta Fire & Recuse,37955.36,525,960,883
1268,32,Female,"Solicitor, Sr Assistant",SOL Solicitor Office,69526.6,124,768,951
1269,34,Male,"Electrical Inspector, Sr",PCD Planning & Community Development,43470.0,83,261,133
1270,43,Male,Council Communications Director,CCN City Council,78475.3,641,307,569
1271,45,Female,"Financial Analyst, Sr",DOF Department of Finance,60260.01,270,862,51
1272,46,Female,Quality Services Specialist,JDA Municipal Court Operations,48042.72,124,132,785
1273,60,Male,Watershed Director I,DWM Department of Watershed Management,92755.54,775,961,107
1274,50,Male,Police Investigator (E) (F) (O),APD Atlanta Police Department,62582.62,94,115,773
1275,42,Female,Solid Waste Route Supervisor (SWEET),DPW Department of Public Works,40643.81,79,58,139
1276,29,Male,Firefighter (E),AFR Atlanta Fire & Recuse,37955.36,548,124,215
1277,36,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,45129.32,103,765,297
1278,62,Female,Data/Reporting Analyst,DWM Department of Watershed Management,49620.1,817,75,262
1279,52,Male,Fire Captain (E),AFR Atlanta Fire & Recuse,69891.06,550,917,116
1280,58,Female,"Construction Inspector, Sr",DWM Department of Watershed Management,59568.11,769,50,951
1281,39,Male,"Laboratory Technician, Sr (D)",DWM Department of Watershed Management,36000.02,100,12,88
1282,32,Female,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,44259.49,91,571,951
1283,41,Male,Field Engineer,DWM Department of Watershed Management,47639.96,82,913,414
1284,45,Male,Environmental Service Worker I (D),DPW Department of Public Works,24600.01,163,390,902
1285,26,Male,Corrections Officer (E),COR Department of Corrections,36694.53,581,993,667
1286,52,Male,Solid Waste Equipment Operator,DPW Department of Public Works,29034.38,275,122,170
1287,30,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,42762.72,767,459,412
1288,35,Male,"Storekeeper, Sr (D)",DWM Department of Watershed Management,35600.01,685,258,720
1289,66,Male,"Procurement Officer, Deputy",DOP Department of Procurement,106770.01,899,691,876
1290,36,Female,"Accountant, Sr",DOF Department of Finance,55523.31,882,980,644
1291,27,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,41316.7,635,564,359
1292,45,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,56310.38,61,638,52
1293,36,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,44259.49,996,621,383
1294,22,Female,Intern,DWM Department of Watershed Management,33280.0,391,430,452
1295,59,Female,Crime Scene Supervisor (D),APD Atlanta Police Department,48954.67,137,13,987
1296,29,Male,Summer Program Counselor,"PRC Parks, Recreation, & Cultural Affairs",20800.0,911,683,620
1297,41,Female,Special Projects Coordinator,EXE Executive Offices,52492.8,760,801,758
1298,45,Male,Urban Planner II,PCD Planning & Community Development,44000.01,564,440,783
1299,55,Male,Traffic Signal Technician (D),DPW Department of Public Works,41059.06,549,294,209
1300,48,Female,"Administrative Assistant, Sr",DPW Department of Public Works,40539.53,690,627,305
1301,39,Female,Fire Lieutenant (E),AFR Atlanta Fire & Recuse,47018.46,590,1,645
1302,78,Male,Watershed Manager II,DWM Department of Watershed Management,85000.01,917,520,24
1303,29,Male,Firefighter (E),AFR Atlanta Fire & Recuse,37392.58,937,5,637
1304,35,Female,Court Interpreter,JDA Municipal Court Operations,50448.5,513,711,183
1305,64,Female,Procurement Specialist,DWM Department of Watershed Management,50866.4,176,580,672
1306,50,Male,Equipment Maintenance/Safety Inspector,DWM Department of Watershed Management,45743.34,382,750,972
1307,52,Male,GIS Coordinator,DWM Department of Watershed Management,85000.01,939,803,637
1308,60,Female,Airport Security Representative II (D),DOA Department of Aviation,56376.32,69,663,572
1309,52,Male,Fire Command Technician (E),AFR Atlanta Fire & Recuse,39222.84,61,254,791
1310,63,Male,Airport Planning & Development Director,DOA Department of Aviation,160000.01,818,516,855
1311,48,Male,Police Lieutenant (E) (F) (O) (B) (S),APD Atlanta Police Department,70900.13,526,784,440
1312,66,Female,Judge Special Assistant,JDA Municipal Court Operations,51731.47,317,274,646
1313,33,Male,Police Investigator (E) (F) (O),APD Atlanta Police Department,44809.65,337,613,759
1314,49,Male,Police Investigator (E) (F) (O),APD Atlanta Police Department,62582.62,526,725,564
1315,53,Female,Watershed Manager I,DWM Department of Watershed Management,84000.01,268,599,206
1316,27,Female,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,42128.72,521,255,638
1317,35,Male,Airport Operations Representative II (D),DOA Department of Aviation,51259.1,262,887,582
1318,49,Male,"Construction/Maintenance Worker, Sr",DWM Department of Watershed Management,27620.42,969,323,543
1319,46,Female,Microbiologist,DWM Department of Watershed Management,50667.44,87,809,737
1320,38,Female,"IT Manager, Sr",DWM Department of Watershed Management,87736.0,619,876,615
1321,44,Female,"Human Resources Representative, Sr",DHR Department of Human Reources,56811.04,796,871,57
1322,51,Male,Firefighter (E),AFR Atlanta Fire & Recuse,51323.06,275,700,784
1323,44,Male,Construction/Maintenance Worker (D),DWM Department of Watershed Management,31153.49,536,339,727
1324,48,Male,"Plans Review Specialist, Sr",PCD Planning & Community Development,56363.65,835,534,181
1325,55,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,54406.14,44,596,523
1326,49,Male,Wastewater Collection Supervisor (D),DWM Department of Watershed Management,54418.24,685,594,232
1327,57,Female,Communications Dispatcher Supervisor (D),APD Atlanta Police Department,45743.34,963,532,285
1328,38,Female,"Data/Reporting Analyst, Sr",EXE Executive Offices,57500.0,69,660,693
1329,47,Male,Police Investigator (E) (F) (O),APD Atlanta Police Department,48001.2,184,102,344
1330,30,Female,Case Manager,JDA Municipal Court Operations,50448.5,351,40,522
1331,45,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,41316.7,435,694,69
1332,31,Male,"Facilities Maintenance Mechanic, Sr (D)",DOA Department of Aviation,35780.61,136,156,855
1333,40,Female,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,50788.82,118,294,694
1334,39,Male,Code Enforcement Officer,APD Atlanta Police Department,41033.87,329,184,489
1335,28,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,39327.6,703,49,31
1336,24,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,34726.37,428,110,461
1337,49,Male,Recreation Operations Assistant,"PRC Parks, Recreation, & Cultural Affairs",28044.31,651,756,367
1338,52,Male,Fire Lieutenant (E),AFR Atlanta Fire & Recuse,60567.23,364,478,429
1339,37,Female,Watershed Commercial Accounts Representative,DWM Department of Watershed Management,41218.15,864,32,931
1340,43,Female,Court Clerk (D),JDA Municipal Court Operations,30622.5,299,554,65
1341,29,Male,Corrections Officer (E),COR Department of Corrections,35634.0,453,805,57
1342,46,Male,Fire Sergeant (E),AFR Atlanta Fire & Recuse,50841.03,171,528,951
1343,45,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,44259.49,331,525,440
1344,40,Male,Fire Captain (E),AFR Atlanta Fire & Recuse,52553.64,41,748,527
1345,65,Male,Parks District Maintenance Operations Manager,"PRC Parks, Recreation, & Cultural Affairs",56948.32,825,163,823
1346,29,Male,Firefighter (E),AFR Atlanta Fire & Recuse,37392.58,724,954,295
1347,22,Male,Environmental Service Worker I (D),DPW Department of Public Works,24606.4,25,648,390
1348,31,Male,Firefighter (E),AFR Atlanta Fire & Recuse,32132.8,636,380,565
1349,27,Male,Firefighter (E),AFR Atlanta Fire & Recuse,32132.8,889,742,239
1350,60,Female,Police Property Management Technician (D),APD Atlanta Police Department,29436.74,449,832,716
1351,39,Male,Solid Waste Operator I (D),DPW Department of Public Works,33924.25,654,204,570
1352,35,Male,Community Facility Manager,"PRC Parks, Recreation, & Cultural Affairs",41617.06,773,906,598
1353,45,Female,"Legal Program Assistant, Sr",SOL Solicitor Office,46766.49,630,716,48
1354,43,Male,Engineering Aide,DWM Department of Watershed Management,35158.88,102,505,57
1355,42,Male,GIS Analyst,DIT Department of Information Technology,60000.01,376,452,624
1356,37,Female,Fire Sergeant (E),AFR Atlanta Fire & Recuse,38641.27,969,59,546
1357,52,Female,Police Sergeant (E) (F) (O) (B) (S),APD Atlanta Police Department,70248.88,316,179,122
1358,49,Female,Journeyperson,DWM Department of Watershed Management,44754.95,953,274,68
1359,43,Female,Custodian (D),EXE Executive Offices,26697.09,8,747,430
1360,32,Male,Watershed Plant Operator Class I (D),DWM Department of Watershed Management,51054.02,442,964,163
1361,23,Male,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,34726.37,252,667,530
1362,50,Male,Police Sergeant (E) (F) (O) (B) (S),APD Atlanta Police Department,65578.03,678,534,269
1363,59,Female,Court Clerk (D),JDA Municipal Court Operations,28865.17,592,927,152
1364,27,Male,Firefighter (E),AFR Atlanta Fire & Recuse,36854.61,175,841,316
1365,37,Female,Police Officer (E) (F) (O) (B) (S),APD Atlanta Police Department,42762.72,538,835,884
1366,47,Male,"City Attorney, Assistant Sr",LAW Law Department,96560.01,695,896,743
1367,43,Female,Utility Billing Specialist II,DWM Department of Watershed Management,39103.89,242,601,630
1368,46,Male,Crime Prevention Inspector,APD Atlanta Police Department,41774.87,9,643,687
